direction,setting,seed,tolerance_actual_cycles,dataset,from_stage,to_stage,boundary_cycle,boundary_actual_cycle,event_id,event_peak_cycle,event_peak_actual_cycle,peak_score,absolute_detection_delay,match_status,exp2_variant,source_exp2_variant,target_exp2_variant
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,15.0,22465.5,25597.021593447505,3.559374576139471,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,16.0,23435.5,26752.643335815337,5.231791382503779,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,18.0,28350.5,32604.14201183432,13.315054250801232,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,19.0,34900.5,40355.45950864422,51.92799714327323,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,20.0,35830.5,41455.550500454956,1.4743421868385111,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,21.0,36075.5,41745.35941765241,2.1101342709160056,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,22.0,36620.5,42390.036396724296,2.8035276035839187,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,23.0,36950.5,42780.39126478617,1.6416159711039322,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,24.0,37245.5,43129.34485896269,6.955243914243898,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,25.0,38460.5,44566.56050955414,2.794799593425384,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,26.0,39325.5,45589.76342129208,12.654524560051165,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,27.0,40165.5,46583.39399454049,12.356556746842077,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,28.0,41130.5,47724.88626023658,2.2743694953891325,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,29.0,41505.5,48168.47133757962,164.56429821555773,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,30.0,43130.5,50090.67333939945,6.245491335407123,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,Exp1,,,,,31.0,45340.5,52704.86806187443,2.0824979832301844,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,Exp1,1.0,2.0,7575.0,8000.0,1.0,7685.5,8130.479704797048,10.381392675294913,130.47970479704782,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,Exp1,2.0,3.0,21125.0,24000.0,2.0,21140.5,24018.466120625464,1.8233484290150095,18.4661206254641,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,Exp1,3.0,4.0,27840.0,32000.0,,,,,,MISSED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,Exp1,4.0,5.0,34600.0,40000.0,3.0,34665.5,40077.47952684258,1.957724992863359,77.47952684258053,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,Exp1,,,,,4.0,41480.5,48138.89899909008,7.490343455298081,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,1.0,2.0,7575.0,8000.0,,,,,,MISSED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,2.0,3.0,21125.0,24000.0,21.0,21265.5,24167.386448250185,26.442138270939417,167.3864482501849,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,3.0,4.0,27840.0,32000.0,33.0,27950.5,32130.76923076923,45.339753836378634,130.7692307692305,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,4.0,5.0,34600.0,40000.0,,,,,,MISSED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,1.0,6095.5,6437.480789543174,3.6379338630200797,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,2.0,8215.5,8756.309963099631,34.87457251120354,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,3.0,9865.5,10704.649446494464,14.979639600826792,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,4.0,10715.5,11708.339483394833,5.062856781101804,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,5.0,11065.5,12121.623616236162,15.09909957257167,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,6.0,12010.5,13237.49077490775,1.9022556466451432,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,7.0,12955.5,14353.357933579337,2.336768902594733,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,8.0,13290.5,14748.929889298892,2.0881448716186237,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,9.0,13710.5,15244.870848708488,4.258349259421879,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,10.0,14410.5,16071.439114391145,16.28074702182194,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,11.0,15085.5,16868.48708487085,12.815978565107734,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,12.0,15545.5,17411.660516605167,4.993913683691718,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,13.0,15820.5,17736.38376383764,2.301223509798214,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,14.0,16065.5,18025.682656826568,2.7962757781300853,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,15.0,16765.5,18852.250922509225,1.6954703374465467,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,16.0,17905.5,20198.37638376384,2.3205194284645296,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,17.0,18365.5,20741.549815498154,3.9761387127547474,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,18.0,19690.5,22306.12546125461,7.785367323959415,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,19.0,20330.5,23061.845018450185,6.5366163287006085,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,20.0,20795.5,23610.922509225093,3.860895262071711,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,22.0,21765.5,24763.067758749068,8.951952148029743,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,23.0,22010.5,25054.95160089352,2.4299514082880544,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,24.0,22460.5,25591.064780342516,8.036254555231839,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,25.0,22895.5,26109.307520476545,10.231682276122003,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,26.0,23435.5,26752.643335815337,11.153652143902551,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,27.0,24760.5,28331.19880863738,1.7451069576953344,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,28.0,25390.5,29081.75725986597,1.8984508788493675,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,29.0,26100.5,29927.624720774387,2.6542312248059403,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,30.0,26555.5,30469.69471332837,2.6031105735762394,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,31.0,27115.5,31136.857781087117,1.5852461666294748,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,32.0,27715.5,31851.67535368578,1.7872675994083342,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,34.0,28360.5,32615.976331360947,23.889981992561893,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,35.0,31730.5,36604.14201183432,2.814889682069134,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,36.0,32810.5,37882.24852071006,3.863908436725815,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,37.0,33220.5,38367.45562130178,5.912730486542939,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,38.0,33635.5,38858.579881656806,3.608743553136947,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,39.0,33835.5,39095.26627218935,2.2564532829247996,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,40.0,41500.5,48162.55686988171,207.05172364262586,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,Exp1,,,,,41.0,45575.5,52982.84804367607,1.9415865942549482,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,1.0,2.0,7575.0,8000.0,1.0,7685.5,8130.479704797048,17.614350741389494,130.47970479704782,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,2.0,3.0,21125.0,24000.0,,,,,,MISSED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,3.0,4.0,27840.0,32000.0,3.0,27900.5,32071.597633136094,1.921160231069436,71.59763313609437,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,4.0,5.0,34600.0,40000.0,4.0,34620.5,40024.24931756142,3.5543746709272317,24.249317561421776,MATCHED,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,,,,,2.0,9195.5,9913.50553505535,3.5361750079883016,,unmatched_candidate_event,Median5,Median5,Raw
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,Exp1,,,,,5.0,41425.5,48073.839854413105,8.897289224877849,,unmatched_candidate_event,Median5,Median5,Raw
