dataset,input_index,cycle,from_state,to_state,local_state_id,state_start_cycle,reason,state_reuse_action,reuse_distance,nearest_local_state_id,model,training_setting
Exp2,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2253,11275.5,TRANSITION,NEW_STABLE,4,9550.5,persistent_new_distribution_reused,reused,0.5456003013179566,4.0,Persistence,Exp1_pretrain_to_Exp2
Exp2,2269,11355.5,NEW_STABLE,STABLE,4,9550.5,new_state_confirmed,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2282,11420.5,STABLE,TRANSITION,4,11400.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2316,11590.5,TRANSITION,TEMPORARY_DISTURBANCE,4,11400.5,short_change_returned_to_anchor,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2322,11620.5,TEMPORARY_DISTURBANCE,STABLE,4,11400.5,temporary_disturbance_recovered,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2342,11720.5,STABLE,TRANSITION,4,11700.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2367,11845.5,TRANSITION,NEW_STABLE,3,11700.5,persistent_new_distribution_reused,reused,1.3640815899366732,3.0,Persistence,Exp1_pretrain_to_Exp2
Exp2,2383,11925.5,NEW_STABLE,STABLE,3,11700.5,new_state_confirmed,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2522,12620.5,STABLE,TRANSITION,3,12600.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2563,12825.5,TRANSITION,TEMPORARY_DISTURBANCE,3,12600.5,short_change_returned_to_anchor,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2569,12855.5,TEMPORARY_DISTURBANCE,STABLE,3,12600.5,temporary_disturbance_recovered,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2643,13225.5,STABLE,TRANSITION,3,13205.5,persistent_change_evidence,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,3,13205.5,short_change_returned_to_anchor,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,3,13205.5,temporary_disturbance_recovered,,,,Persistence,Exp1_pretrain_to_Exp2
Exp2,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,505,2535.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.319036020321026,2.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,521,2615.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,543,2725.5,STABLE,TRANSITION,2,2705.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,558,2800.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2705.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,564,2830.5,TEMPORARY_DISTURBANCE,STABLE,2,2705.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,602,3020.5,STABLE,TRANSITION,2,3000.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,706,3540.5,TRANSITION,NEW_STABLE,3,3000.5,persistent_new_distribution_created,created,7.2745927916267235,1.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,722,3620.5,NEW_STABLE,STABLE,3,3000.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,727,3645.5,STABLE,TRANSITION,3,3625.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,738,3700.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3625.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,744,3730.5,TEMPORARY_DISTURBANCE,STABLE,3,3625.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,935,4685.5,TRANSITION,NEW_STABLE,4,3900.5,persistent_new_distribution_created,created,2.431789941844926,3.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,951,4765.5,NEW_STABLE,STABLE,4,3900.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1022,5120.5,STABLE,TRANSITION,4,5100.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1114,5580.5,TRANSITION,NEW_STABLE,5,5100.5,persistent_new_distribution_created,created,3.712908400195053,4.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,1130,5660.5,NEW_STABLE,STABLE,5,5100.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1142,5720.5,STABLE,TRANSITION,5,5700.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1176,5890.5,TRANSITION,TEMPORARY_DISTURBANCE,5,5700.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1182,5920.5,TEMPORARY_DISTURBANCE,STABLE,5,5700.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1263,6325.5,STABLE,TRANSITION,5,6305.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1344,6730.5,TRANSITION,NEW_STABLE,6,6305.5,persistent_new_distribution_created,created,2.8310449651748546,2.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,1360,6810.5,NEW_STABLE,STABLE,6,6305.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1382,6920.5,STABLE,TRANSITION,6,6900.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1531,7665.5,TRANSITION,NEW_STABLE,7,6900.5,persistent_new_distribution_created,created,2.207813313399354,1.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,1547,7745.5,NEW_STABLE,STABLE,7,6900.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1562,7820.5,STABLE,TRANSITION,7,7800.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,7,7800.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,7,7800.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1613,8075.5,STABLE,TRANSITION,7,8055.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,7,8055.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,7,8055.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1682,8420.5,STABLE,TRANSITION,7,8400.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,7,8400.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,7,8400.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1744,8730.5,STABLE,TRANSITION,7,8710.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,7,8710.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,7,8710.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1785,8935.5,STABLE,TRANSITION,7,8915.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1788,8950.5,TRANSITION,TEMPORARY_DISTURBANCE,7,8915.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1794,8980.5,TEMPORARY_DISTURBANCE,STABLE,7,8915.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1799,9005.5,STABLE,TRANSITION,7,8985.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1802,9020.5,TRANSITION,TEMPORARY_DISTURBANCE,7,8985.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1808,9050.5,TEMPORARY_DISTURBANCE,STABLE,7,8985.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,1912,9570.5,STABLE,TRANSITION,7,9550.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2253,11275.5,TRANSITION,NEW_STABLE,5,9550.5,persistent_new_distribution_reused,reused,0.6720926280201412,5.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,2269,11355.5,NEW_STABLE,STABLE,5,9550.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2282,11420.5,STABLE,TRANSITION,5,11400.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2316,11590.5,TRANSITION,TEMPORARY_DISTURBANCE,5,11400.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2322,11620.5,TEMPORARY_DISTURBANCE,STABLE,5,11400.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2342,11720.5,STABLE,TRANSITION,5,11700.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2366,11840.5,TRANSITION,NEW_STABLE,3,11700.5,persistent_new_distribution_reused,reused,1.396497971329481,3.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,2382,11920.5,NEW_STABLE,STABLE,3,11700.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2390,11960.5,STABLE,TRANSITION,3,11940.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2393,11975.5,TRANSITION,TEMPORARY_DISTURBANCE,3,11940.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2399,12005.5,TEMPORARY_DISTURBANCE,STABLE,3,11940.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2404,12030.5,STABLE,TRANSITION,3,12010.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2465,12335.5,TRANSITION,NEW_STABLE,8,12010.5,persistent_new_distribution_created,created,3.8821989120195433,3.0,Ridge,Exp1_pretrain_to_Exp2
Exp2,2481,12415.5,NEW_STABLE,STABLE,8,12010.5,new_state_confirmed,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2523,12625.5,STABLE,TRANSITION,8,12605.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,8,12605.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,8,12605.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2643,13225.5,STABLE,TRANSITION,8,13205.5,persistent_change_evidence,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,8,13205.5,short_change_returned_to_anchor,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,8,13205.5,temporary_disturbance_recovered,,,,Ridge,Exp1_pretrain_to_Exp2
Exp2,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,575,2885.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.774397005433796,2.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,591,2965.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,602,3020.5,STABLE,TRANSITION,2,3000.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,685,3435.5,TRANSITION,NEW_STABLE,3,3000.5,persistent_new_distribution_created,created,3.03277181619771,1.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,701,3515.5,NEW_STABLE,STABLE,3,3000.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,724,3630.5,STABLE,TRANSITION,3,3610.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,743,3725.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3610.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,749,3755.5,TEMPORARY_DISTURBANCE,STABLE,3,3610.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,938,4700.5,TRANSITION,NEW_STABLE,3,3900.5,persistent_new_distribution_reused,reused,1.1751628091501598,3.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,954,4780.5,NEW_STABLE,STABLE,3,3900.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1022,5120.5,STABLE,TRANSITION,3,5100.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1119,5605.5,TRANSITION,NEW_STABLE,4,5100.5,persistent_new_distribution_created,created,2.585448731171248,3.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1135,5685.5,NEW_STABLE,STABLE,4,5100.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1142,5720.5,STABLE,TRANSITION,4,5700.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1178,5900.5,TRANSITION,TEMPORARY_DISTURBANCE,4,5700.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1184,5930.5,TEMPORARY_DISTURBANCE,STABLE,4,5700.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1263,6325.5,STABLE,TRANSITION,4,6305.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1363,6825.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,2.982855819351901,3.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1379,6905.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1384,6930.5,STABLE,TRANSITION,5,6910.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1533,7675.5,TRANSITION,NEW_STABLE,6,6910.5,persistent_new_distribution_created,created,2.1543405796229957,1.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1549,7755.5,NEW_STABLE,STABLE,6,6910.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1582,7920.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1588,7950.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2316,11590.5,TRANSITION,NEW_STABLE,3,9550.5,persistent_new_distribution_reused,reused,0.9332460581028504,3.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2332,11670.5,NEW_STABLE,STABLE,3,9550.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2342,11720.5,STABLE,TRANSITION,3,11700.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2405,12035.5,TRANSITION,NEW_STABLE,7,11700.5,persistent_new_distribution_created,created,2.736148148286102,3.0,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2421,12115.5,NEW_STABLE,STABLE,7,11700.5,new_state_confirmed,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2523,12625.5,STABLE,TRANSITION,7,12605.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,7,12605.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,7,12605.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2643,13225.5,STABLE,TRANSITION,7,13205.5,persistent_change_evidence,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,7,13205.5,short_change_returned_to_anchor,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,7,13205.5,temporary_disturbance_recovered,,,,RBF_Ridge,Exp1_pretrain_to_Exp2
Exp2,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,TCN,Exp1_pretrain_to_Exp2
Exp2,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
