window_index,event,reasons,stage,accepted_total,direction_id,ablation
4059,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4160,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4261,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4362,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4463,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4564,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4665,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4766,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4867,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
4968,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5069,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5170,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5271,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5372,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5473,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5574,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5675,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5776,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5877,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
5978,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6079,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6180,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6281,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6382,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6483,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6584,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6685,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6786,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
6899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7008,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7109,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7210,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7311,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7412,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7614,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7715,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7816,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
7917,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8018,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8119,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8200,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8220,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8336,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8400,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8600,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8800,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
8899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
9000,CHECKPOINT,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
9096,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B5_TEMPORAL_RANKING
0,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1623,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1777,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
1899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2043,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2163,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
2899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3453,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3756,PROTOTYPE_DRIFT_FREEZE,,3.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3857,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
3958,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4059,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4160,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4261,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4362,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4463,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4564,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4665,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4766,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4867,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
4968,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5069,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5170,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5271,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5372,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5473,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5574,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5675,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5776,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5877,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
5978,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6079,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6180,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6281,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6382,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6483,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6584,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6685,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6786,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
6899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7008,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7109,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7210,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7311,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7412,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7614,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7715,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7816,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
7917,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8018,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8119,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8200,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8220,PROTOTYPE_DRIFT_FREEZE,,2.0,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8336,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8400,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8600,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8800,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
8899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
9000,CHECKPOINT,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
9096,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B6_FULL_ADAPTATION
0,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
1199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
1399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
1513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
1699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
1855,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
1999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
2000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
2109,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
2200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
2299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
2400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
2499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
2600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
2699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
2800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
2899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
3000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
3099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
3200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
3299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
3400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
3499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
3600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
3699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
3800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
3899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
4099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
4223,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
4519,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
4630,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4734,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
4858,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
4999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
5181,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
5299,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
5499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
5699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
5827,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
5999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
6000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
6199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
6200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
6399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
6400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
6599,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
6600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
6799,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
6800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
6918,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
7099,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
7247,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7399,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
7513,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
7699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
7816,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
7999,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
8000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
8199,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
8200,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
8336,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
8400,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
8499,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
8600,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
8699,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
8800,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
8899,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
9000,CHECKPOINT,,,,Exp2_to_Exp1,B7_TENT_LITE
9096,FREEZE_GUARD_OR_TES,,,,Exp2_to_Exp1,B7_TENT_LITE
