window_index,stage,candidate_id,prototype_recomputed,direction_id,ablation
373,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
374,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
375,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
376,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
377,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
378,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
395,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
396,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
397,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
398,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
410,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
411,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
412,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
413,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
414,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
415,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
416,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
417,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
418,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
427,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
473,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
474,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
475,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
476,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
477,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
478,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
479,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
480,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
510,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
511,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
512,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
513,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
514,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
515,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
516,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
517,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
518,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
519,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
520,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
521,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
533,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
534,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
535,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
536,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
537,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
538,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
539,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
540,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
541,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
542,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
543,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
544,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
545,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
546,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
547,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
548,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
549,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
550,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
551,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
552,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
553,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
554,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
555,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
556,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
557,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
558,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
559,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
560,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
561,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
562,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
563,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
564,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
582,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
583,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
584,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
585,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
586,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
587,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
588,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
589,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
590,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
591,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
592,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
593,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
594,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
626,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
627,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
628,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
629,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
630,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
631,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
632,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
633,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
634,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
650,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
665,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
666,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
667,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
668,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
669,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
670,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
710,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
711,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
721,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
722,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
723,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
724,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
725,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
726,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
727,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
728,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
729,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
730,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
731,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
732,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
733,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
734,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
735,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
736,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
737,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
738,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
785,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
786,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
787,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
788,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
789,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
790,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
791,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
792,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
793,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
810,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
811,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
812,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
813,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
814,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
815,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
835,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
836,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
837,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
838,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
839,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
840,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
841,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
842,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
843,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
844,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
845,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
846,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
847,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
848,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
849,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
850,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
858,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
859,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
860,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
861,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
869,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
870,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
871,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
872,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
873,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
874,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
875,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
876,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
892,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
893,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
894,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
895,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
896,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
897,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
898,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
910,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
911,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
912,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
913,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
914,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
915,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
916,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
917,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
918,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
919,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
920,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
921,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
922,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
923,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
924,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
925,5,STABLE,0,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
926,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
927,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
928,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
936,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
937,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
938,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
939,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
940,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
941,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
942,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
943,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
944,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
945,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
946,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
947,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
948,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
949,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
951,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
952,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
953,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
965,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
966,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
967,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
968,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
969,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
977,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
978,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
996,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
997,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
998,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1017,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1019,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1020,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1021,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1022,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1023,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1024,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1025,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1026,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1027,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1028,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1029,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1030,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1031,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1032,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1033,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1034,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1035,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1036,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1037,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1038,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1039,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1040,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1041,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1052,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1053,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1054,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1055,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1056,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1057,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1060,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1061,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1062,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1063,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1064,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1065,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1066,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1067,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1068,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1069,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1070,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1071,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1072,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1073,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1074,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1075,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1076,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1077,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1078,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1079,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1080,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1081,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1082,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1083,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1084,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1085,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1087,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1088,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1089,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1090,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1091,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1092,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1093,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1094,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1095,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1096,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1097,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1098,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1119,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1120,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1121,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1122,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1123,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1144,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1145,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1146,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1147,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1149,5,STABLE,1,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
