dataset,descriptor_scaler_mode,variant,input_index,cycle,from_state,to_state,local_state_id,state_start_cycle,reason,state_reuse_action,reuse_distance,nearest_local_state_id,model_divergence_in_change_evidence
Exp2,frozen_descriptor_scaler,without_drift_velocity,1547,7745.5,NEW_STABLE,STABLE,6,6910.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1937,9695.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9550.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1943,9725.5,TEMPORARY_DISTURBANCE,STABLE,6,9550.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,1972,9870.5,STABLE,TRANSITION,6,9850.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2002,10020.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9850.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2008,10050.5,TEMPORARY_DISTURBANCE,STABLE,6,9850.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2042,10220.5,STABLE,TRANSITION,6,10200.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2076,10390.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10200.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2082,10420.5,TEMPORARY_DISTURBANCE,STABLE,6,10200.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2102,10520.5,STABLE,TRANSITION,6,10500.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2117,10595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10500.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2123,10625.5,TEMPORARY_DISTURBANCE,STABLE,6,10500.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2162,10820.5,STABLE,TRANSITION,6,10800.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2177,10895.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10800.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2183,10925.5,TEMPORARY_DISTURBANCE,STABLE,6,10800.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2223,11125.5,STABLE,TRANSITION,6,11105.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2397,11995.5,TRANSITION,NEW_STABLE,7,11105.5,persistent_new_distribution_created,created,5.669991805614726,3.0,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2413,12075.5,NEW_STABLE,STABLE,7,11105.5,new_state_confirmed,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2523,12625.5,STABLE,TRANSITION,7,12605.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,7,12605.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,7,12605.5,temporary_disturbance_recovered,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2643,13225.5,STABLE,TRANSITION,7,13205.5,persistent_change_evidence,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,7,13205.5,short_change_returned_to_anchor,,,,0
Exp2,frozen_descriptor_scaler,without_drift_velocity,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,7,13205.5,temporary_disturbance_recovered,,,,0
