window_index,center_cycle,adapter_updated,adapter_update_reason,adapter_rollback,rollback_reason,adapter_learning_rate,beta_norm,beta_change_norm,direction_id
7741,38715.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7742,38720.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7743,38725.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7744,38730.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7745,38735.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7746,38740.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7747,38745.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7748,38750.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7749,38755.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7750,38760.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7751,38765.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7752,38770.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7753,38775.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7754,38780.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7755,38785.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7756,38790.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7757,38795.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7758,38800.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7759,38805.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7760,38810.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7761,38815.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7762,38820.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7763,38825.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7764,38830.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7765,38835.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7766,38840.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7767,38845.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7768,38850.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7769,38855.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7770,38860.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7771,38865.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7772,38870.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7773,38875.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7774,38880.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7775,38885.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7776,38890.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7777,38895.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7778,38900.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7779,38905.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7780,38910.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7781,38915.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7782,38920.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7783,38925.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7784,38930.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7785,38935.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7786,38940.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7787,38945.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7788,38950.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7789,38955.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7790,38960.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7791,38965.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7792,38970.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7793,38975.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7794,38980.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7795,38985.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7796,38990.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7797,38995.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7798,39000.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7799,39005.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7800,39010.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7801,39015.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7802,39020.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7803,39025.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7804,39030.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7805,39035.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7806,39040.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7807,39045.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7808,39050.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7809,39055.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7810,39060.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7811,39065.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7812,39070.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7813,39075.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7814,39080.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7815,39085.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7816,39090.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7817,39095.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7818,39100.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7819,39105.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7820,39110.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7821,39115.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7822,39120.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7823,39125.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7824,39130.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7825,39135.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7826,39140.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7827,39145.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7828,39150.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7829,39155.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7830,39160.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7831,39165.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7832,39170.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7833,39175.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7834,39180.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7835,39185.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7836,39190.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7837,39195.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7838,39200.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7839,39205.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7840,39210.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7841,39215.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7842,39220.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7843,39225.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7844,39230.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7845,39235.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7846,39240.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7847,39245.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7848,39250.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7849,39255.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7850,39260.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7851,39265.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7852,39270.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7853,39275.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7854,39280.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7855,39285.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7856,39290.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7857,39295.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7858,39300.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7859,39305.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7860,39310.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7861,39315.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7862,39320.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7863,39325.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7864,39330.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7865,39335.5,0,HIGH_TES,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7866,39340.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7867,39345.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7868,39350.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7869,39355.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7870,39360.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7871,39365.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7872,39370.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7873,39375.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7874,39380.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7875,39385.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7876,39390.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7877,39395.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7878,39400.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7879,39405.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7880,39410.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7881,39415.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7882,39420.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7883,39425.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7884,39430.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7885,39435.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7886,39440.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7887,39445.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7888,39450.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7889,39455.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7890,39460.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7891,39465.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7892,39470.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7893,39475.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7894,39480.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7895,39485.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7896,39490.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7897,39495.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7898,39500.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7899,39505.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7900,39510.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7901,39515.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7902,39520.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7903,39525.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7904,39530.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7905,39535.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7906,39540.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7907,39545.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7908,39550.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7909,39555.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7910,39560.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7911,39565.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7912,39570.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7913,39575.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7914,39580.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7915,39585.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7916,39590.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7917,39595.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7918,39600.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7919,39605.5,0,RESTART_GUARD,0,,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7920,39610.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7921,39615.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7922,39620.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7923,39625.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7924,39630.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7925,39635.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7926,39640.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7927,39645.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7928,39650.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7929,39655.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7930,39660.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7931,39665.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7932,39670.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7933,39675.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7934,39680.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7935,39685.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7936,39690.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7937,39695.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7938,39700.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7939,39705.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7940,39710.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7941,39715.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7942,39720.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7943,39725.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7944,39730.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7945,39735.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7946,39740.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7947,39745.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7948,39750.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7949,39755.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7950,39760.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7951,39765.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7952,39770.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7953,39775.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7954,39780.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7955,39785.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7956,39790.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7957,39795.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7958,39800.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7959,39805.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
7960,39810.5,0,BASELINE_REPLAY_FAIL,1,BD_DRIFT,5e-05,0.2471265559996658,0.0,Exp2_to_Exp1
